cell,regime,concentration,contention,contention_ratio,seed,task_workload_hash,scenario_hash,declaration_source,latent_probs_by_agent,realized_task_counts_by_agent,unique_archetypes_per_agent,frac_agents_all_four_archetypes,task_entropy_mean,task_mixture_tv_mean_pairwise,resource_demand_tv_mean_pairwise,resource_centroid_distance_mean,aggregate_mandatory_demand,capacity_by_resource,realized_contention_by_resource,active_resource_count
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,3215523777,1a939d0f529af206,528a14c32213bd6a,exact_pending_queue,"[[0.9616624298519196, 0.017395891601634537, 0.02094167854644584, 1.3405542068835911e-17], [0.09089397730709121, 0.048908525603236115, 0.8597623671378336, 0.0004351299518390128], [0.6634252536367964, 0.0004456142335441349, 0.3361282355464212, 8.965832383870306e-07], [0.10070763338370003, 0.014625528400221788, 0.37505153931273166, 0.5096152989033464], [9.636654956065322e-06, 0.9989445953394707, 0.00104576768240294, 3.2317033699719675e-10], [0.03144312843201745, 0.9649730723854734, 5.7881605023244746e-08, 0.003583741300904163]]","[{""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 7, ""monitoring"": 0}, {""research"": 5, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 0}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 4}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 1, ""code_review"": 7, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 2, 2, 3, 1, 2]",0.0,0.2872668292961437,0.7666666666666667,0.06618488991348583,0.04258809436641914,"{""COMPUTE"": 988, ""MEMORY"": 807, ""API_CREDITS"": 485, ""DATASET"": 152}","{""COMPUTE"": 520, ""MEMORY"": 425, ""API_CREDITS"": 255, ""DATASET"": 80}","{""COMPUTE"": 1.9, ""MEMORY"": 1.8988235294117648, ""API_CREDITS"": 1.9019607843137254, ""DATASET"": 1.9}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,3232559368,758993d232d3610b,f0f8d62bd5908f63,exact_pending_queue,"[[0.019778108303726387, 0.0007057735126356277, 0.9789995160285149, 0.0005166021551231535], [0.9932534906847015, 1.0946398064361734e-05, 0.00673552491156368, 3.800567058239772e-08], [0.9812090409139894, 0.018779316090768338, 3.1701235523867623e-24, 1.164299524214895e-05], [0.11366368455761079, 6.9772966553848815e-16, 0.8862818915566095, 5.4423885778997396e-05], [0.9988907455942305, 1.7211299581747276e-11, 0.000777004950705224, 0.0003322494378530697], [0.0030348511669394443, 0.010023501731393181, 0.12706668988789266, 0.8598749572137747]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 7, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}]","[1, 1, 1, 2, 1, 1]",0.0,0.0452970369332997,0.7166666666666667,0.1220558267728079,0.07770084126216202,"{""COMPUTE"": 1244, ""MEMORY"": 1037, ""API_CREDITS"": 583, ""DATASET"": 264}","{""COMPUTE"": 655, ""MEMORY"": 546, ""API_CREDITS"": 307, ""DATASET"": 139}","{""COMPUTE"": 1.8992366412213741, ""MEMORY"": 1.8992673992673992, ""API_CREDITS"": 1.8990228013029316, ""DATASET"": 1.8992805755395683}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,3265785232,7ebfb45049eef583,9c205cd80989b84a,exact_pending_queue,"[[0.29528063389982834, 0.15811629621043138, 5.757399940979645e-08, 0.546603012315741], [0.0013033358336932783, 0.013072460083780813, 0.008769436079294883, 0.9768547680032309], [0.9285947274127699, 0.0006278826754379782, 0.0008553309062129305, 0.06992205900557913], [0.4565883343656552, 3.6119044017548676e-06, 0.14340552054811886, 0.40000253318182416], [0.026962224577829225, 0.009067659152188672, 0.963970116263935, 6.047138240422187e-12], [0.7286215224238578, 0.00042707701437376974, 0.2709511053530976, 2.9520867090377367e-07]]","[{""research"": 3, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 7, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 1}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 5}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 7, ""monitoring"": 0}, {""research"": 5, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 0}]","[3, 1, 2, 2, 2, 2]",0.0,0.3668029962065575,0.6416666666666667,0.12396105019579697,0.07500774557680646,"{""COMPUTE"": 1020, ""MEMORY"": 881, ""API_CREDITS"": 447, ""DATASET"": 296}","{""COMPUTE"": 537, ""MEMORY"": 464, ""API_CREDITS"": 235, ""DATASET"": 156}","{""COMPUTE"": 1.899441340782123, ""MEMORY"": 1.8987068965517242, ""API_CREDITS"": 1.902127659574468, ""DATASET"": 1.8974358974358974}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,3305966842,afeda738461e44ca,a93d1126edfb1546,exact_pending_queue,"[[0.06885638179179321, 0.8539791213531187, 0.0011736779109077734, 0.07599081894418015], [0.09273333664348148, 0.0027218879716391594, 0.7421085529067644, 0.16243622247811507], [0.005519368160729817, 0.0009096319094717998, 0.6981469780927382, 0.2954240218370602], [0.0023149917448465856, 0.0013651295391522125, 0.15744800839325912, 0.8388718703227421], [0.043229655332787824, 0.41717729786022884, 0.5035552771864956, 0.0360377696204878], [0.997667304126371, 9.838087773385813e-05, 0.0022343149958952793, 3.412258138787838e-19]]","[{""research"": 2, ""code_review"": 5, ""doc_processing"": 0, ""monitoring"": 1}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 7, ""monitoring"": 1}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 6}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 5, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}]","[3, 2, 1, 2, 2, 1]",0.0,0.30067262593992444,0.7416666666666667,0.0892210337682353,0.06065487358775453,"{""COMPUTE"": 968, ""MEMORY"": 778, ""API_CREDITS"": 446, ""DATASET"": 144}","{""COMPUTE"": 509, ""MEMORY"": 409, ""API_CREDITS"": 235, ""DATASET"": 76}","{""COMPUTE"": 1.9017681728880158, ""MEMORY"": 1.902200488997555, ""API_CREDITS"": 1.897872340425532, ""DATASET"": 1.894736842105263}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,3329658473,5f872ac32c46dedb,7113451caef3ff2e,exact_pending_queue,"[[4.672390670534751e-06, 0.748048418501327, 0.2518713463585947, 7.556274940783899e-05], [3.1923562854729174e-06, 0.00026872020941937346, 4.5378945046254264e-08, 0.9997280420553502], [0.059669764400610045, 1.4707598638917145e-06, 0.9403250771580507, 3.6876814753204822e-06], [0.667479927893446, 1.155899258106847e-05, 0.2384967062997838, 0.09401180681418919], [0.13295981629149994, 0.0038792188853101293, 0.5722122823350866, 0.2909486824881034], [0.14629989914357241, 0.5130822201133768, 0.07546022686020513, 0.2651576538828457]]","[{""research"": 0, ""code_review"": 6, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 7, ""monitoring"": 0}, {""research"": 6, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 5, ""monitoring"": 2}, {""research"": 0, ""code_review"": 6, ""doc_processing"": 0, ""monitoring"": 2}]","[2, 1, 2, 2, 3, 2]",0.0,0.35634947977269943,0.75,0.12399277792241332,0.07780211032800052,"{""COMPUTE"": 840, ""MEMORY"": 692, ""API_CREDITS"": 380, ""DATASET"": 160}","{""COMPUTE"": 442, ""MEMORY"": 364, ""API_CREDITS"": 200, ""DATASET"": 84}","{""COMPUTE"": 1.9004524886877827, ""MEMORY"": 1.901098901098901, ""API_CREDITS"": 1.9, ""DATASET"": 1.9047619047619047}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,3351763171,d153bfa23b3d8594,f79b2c1761fbf54b,exact_pending_queue,"[[6.414875898607126e-09, 0.0003703839856520927, 0.9842584591005547, 0.015371150498917314], [0.029436579118168726, 6.838662604979998e-07, 7.264703161579008e-05, 0.9704900899839549], [0.16670229693764466, 0.8332977026875252, 3.711301349277802e-10, 3.700188143621721e-12], [0.24765579041116267, 6.130672579741275e-07, 0.7523435936868724, 2.8347068232263286e-09], [1.6115516037267528e-09, 1.9576507468057332e-05, 3.264611637758471e-05, 0.9999477757646027], [0.6515744164198979, 0.280490744868046, 7.29779157134782e-07, 0.067934108932899]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 1, ""code_review"": 7, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 5, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 2}]","[1, 1, 2, 2, 1, 3]",0.0,0.24983320384371344,0.8,0.171698667861555,0.12241652008198838,"{""COMPUTE"": 792, ""MEMORY"": 674, ""API_CREDITS"": 338, ""DATASET"": 208}","{""COMPUTE"": 417, ""MEMORY"": 355, ""API_CREDITS"": 178, ""DATASET"": 109}","{""COMPUTE"": 1.8992805755395683, ""MEMORY"": 1.8985915492957746, ""API_CREDITS"": 1.898876404494382, ""DATASET"": 1.908256880733945}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,3356704017,9cee0784ec30880a,44178a01c6049f9e,exact_pending_queue,"[[1.4688361296589176e-06, 6.318133458933222e-06, 1.1208814703062994e-06, 0.999991092148941], [5.139013087910689e-06, 3.061702891984646e-12, 7.291289392022802e-25, 0.9999948609838504], [6.615955891563242e-09, 0.002058817477866797, 5.0675275270241356e-09, 0.9979411708386499], [0.9384222275522999, 5.6173790952758954e-09, 0.06157776681546568, 1.4855474457544327e-11], [0.999886084140318, 0.00011361627331108883, 2.898016887714488e-07, 9.784682124585251e-09], [0.00013673099641118587, 5.9021101617816566e-08, 0.999863196770471, 1.3212016294536404e-08]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 6, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}]","[1, 1, 1, 2, 1, 1]",0.0,0.0676065103715944,0.7333333333333333,0.17226107226107226,0.13344988344988343,"{""COMPUTE"": 888, ""MEMORY"": 782, ""API_CREDITS"": 362, ""DATASET"": 304}","{""COMPUTE"": 467, ""MEMORY"": 412, ""API_CREDITS"": 191, ""DATASET"": 160}","{""COMPUTE"": 1.9014989293361884, ""MEMORY"": 1.8980582524271845, ""API_CREDITS"": 1.8952879581151831, ""DATASET"": 1.9}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,3411174439,759493f70ad1a650,9c95fe6febf79fe9,exact_pending_queue,"[[0.015313503967578003, 5.333534106833543e-11, 0.00011319892810453522, 0.9845732970509821], [2.089382119991319e-07, 5.900109203475457e-07, 4.5852515780728766e-11, 0.999999201005015], [2.3270335616704955e-11, 0.14746239878559803, 0.0001322599747866329, 0.852405341216345], [0.5782394987665158, 0.0025962598013337, 0.4191641869587928, 5.447335750499109e-08], [7.169173587614707e-08, 0.03855899028437016, 1.7526042496117453e-05, 0.9614234119813977], [0.8786907672969414, 0.0014391520122359195, 0.0002638255241753631, 0.11960625516664733]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 6, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 7, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 1}]","[1, 1, 1, 2, 1, 2]",0.0,0.1129035473048941,0.5166666666666667,0.1270528796229731,0.10460766301887799,"{""COMPUTE"": 750, ""MEMORY"": 706, ""API_CREDITS"": 274, ""DATASET"": 368}","{""COMPUTE"": 395, ""MEMORY"": 372, ""API_CREDITS"": 144, ""DATASET"": 194}","{""COMPUTE"": 1.8987341772151898, ""MEMORY"": 1.8978494623655915, ""API_CREDITS"": 1.9027777777777777, ""DATASET"": 1.8969072164948453}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,3414689543,9ce3e2b32819fec5,bc02dc730ae5f5d3,exact_pending_queue,"[[6.741693563257783e-07, 0.5773181151809476, 0.0003104931279779408, 0.4223707175217183], [2.107036746668652e-06, 0.005480042675466332, 0.9652201110906858, 0.029297739197101134], [2.8538021809472097e-07, 4.848415291677758e-10, 0.8900631577414594, 0.1099365563934809], [5.98117956828445e-08, 0.2888330577736839, 0.7111668470108505, 3.540366994288315e-08], [7.832867712248188e-08, 0.9894117199139136, 0.010229722604649341, 0.0003584791527599488], [2.931778441212197e-05, 0.43314939384795703, 0.001190504873848233, 0.5656307834937826]]","[{""research"": 0, ""code_review"": 6, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 7, ""monitoring"": 1}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 5}]","[2, 1, 2, 1, 1, 2]",0.0,0.19243971421530784,0.6833333333333333,0.09491039418520725,0.06259702763977303,"{""COMPUTE"": 740, ""MEMORY"": 576, ""API_CREDITS"": 340, ""DATASET"": 64}","{""COMPUTE"": 389, ""MEMORY"": 303, ""API_CREDITS"": 179, ""DATASET"": 34}","{""COMPUTE"": 1.9023136246786632, ""MEMORY"": 1.900990099009901, ""API_CREDITS"": 1.899441340782123, ""DATASET"": 1.8823529411764706}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,3424619266,245e619e94ee7104,7054586d45f62733,exact_pending_queue,"[[0.8391024786039094, 0.1574960466248097, 0.0016916832829017073, 0.0017097914883792704], [0.00012678822472476922, 0.9979408717049861, 1.3965947883102206e-06, 0.0019309434755008241], [0.006799232612222776, 0.9151694177800554, 0.007513576579148265, 0.0705177730285735], [0.1750935990580365, 0.2900975039430901, 3.9989745951400163e-05, 0.534768907252922], [7.104494813940718e-08, 0.18584579166093546, 0.591111351925714, 0.22304278536840247], [0.181308702626015, 0.8186911320611401, 1.8722092660428597e-10, 1.65125623768566e-07]]","[{""research"": 6, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 7, ""doc_processing"": 0, ""monitoring"": 1}, {""research"": 2, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 5}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 5, ""monitoring"": 2}, {""research"": 2, ""code_review"": 6, ""doc_processing"": 0, ""monitoring"": 0}]","[2, 1, 2, 3, 3, 2]",0.0,0.39697588112572163,0.6333333333333333,0.0724987400649674,0.04432514102777599,"{""COMPUTE"": 764, ""MEMORY"": 642, ""API_CREDITS"": 378, ""DATASET"": 144}","{""COMPUTE"": 402, ""MEMORY"": 338, ""API_CREDITS"": 199, ""DATASET"": 76}","{""COMPUTE"": 1.900497512437811, ""MEMORY"": 1.8994082840236686, ""API_CREDITS"": 1.899497487437186, ""DATASET"": 1.894736842105263}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,3447467374,51db96bdeb384e5e,745741b0e3c786fa,exact_pending_queue,"[[0.03525776973889922, 0.0004655515875465061, 0.004856395555309995, 0.9594202831182442], [0.000543777432899623, 9.805602892478924e-13, 0.012312220332045508, 0.9871440022340743], [0.00047670483688596227, 1.2358956872173123e-05, 4.1513251534653615e-08, 0.9995108946929903], [0.23988260158407018, 0.0012693490120414786, 0.08774180673332006, 0.6711062426705683], [0.8888162955009727, 1.4479609904657742e-06, 0.004785987119551414, 0.1063962694184853], [0.9993959583571507, 0.0005719757869058637, 3.114686631931338e-05, 9.189896240864946e-07]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 7}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 7}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 2, 1, 2, 1, 1]",0.0,0.0905940738665994,0.5333333333333333,0.12447552447552446,0.08682552015885349,"{""COMPUTE"": 852, ""MEMORY"": 792, ""API_CREDITS"": 336, ""DATASET"": 384}","{""COMPUTE"": 448, ""MEMORY"": 417, ""API_CREDITS"": 177, ""DATASET"": 202}","{""COMPUTE"": 1.9017857142857142, ""MEMORY"": 1.8992805755395683, ""API_CREDITS"": 1.8983050847457628, ""DATASET"": 1.900990099009901}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,3506619616,89811416a5e9e37f,43729718b86775ea,exact_pending_queue,"[[0.00042170209239068916, 0.9991792614533256, 0.00019436148216354484, 0.00020467497212024624], [0.0004814285858396546, 0.8368576106996738, 0.0004217034056240533, 0.16223925730886252], [3.3742437081676e-07, 0.9995015674624211, 1.9866178317686625e-05, 0.0004782289348904877], [0.6764701510013482, 0.3223522881425713, 0.00034382321020119585, 0.0008337376458793661], [8.058081526312907e-06, 5.832617237968804e-07, 0.0021518319408271465, 0.9978395267159229], [0.00779224559108116, 0.9807350723781799, 0.0024971984745041816, 0.008975483556234759]]","[{""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 5, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 6, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 3, 1, 2, 1, 1]",0.0,0.17583942209621095,0.5916666666666667,0.12945545195545197,0.08280615988949322,"{""COMPUTE"": 616, ""MEMORY"": 528, ""API_CREDITS"": 308, ""DATASET"": 128}","{""COMPUTE"": 324, ""MEMORY"": 278, ""API_CREDITS"": 162, ""DATASET"": 67}","{""COMPUTE"": 1.9012345679012346, ""MEMORY"": 1.8992805755395683, ""API_CREDITS"": 1.9012345679012346, ""DATASET"": 1.9104477611940298}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,3522565390,809c397e3c29c6f8,48324ba1d96dcab0,exact_pending_queue,"[[0.9989877244872976, 0.0006723244413239147, 0.0002006364339785016, 0.00013931463739992272], [0.6640140918713424, 2.2181995889675558e-11, 0.23855871229731113, 0.09742719580916456], [0.05583075207486258, 0.9432349847871282, 2.364775738553361e-06, 0.0009318983622707554], [0.029445470936732103, 0.9705412914223001, 1.1539696228344167e-12, 1.3237639814075526e-05], [0.9797239860827515, 0.019756885243895767, 0.0005191266555182558, 2.017834522844488e-09], [0.9460971162813809, 1.3707586126849496e-10, 4.168370634105389e-06, 0.053898715210909054]]","[{""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 4, ""monitoring"": 1}, {""research"": 1, ""code_review"": 7, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 6, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 2}]","[1, 3, 2, 1, 1, 2]",0.0,0.23004013582402463,0.6583333333333333,0.0511571864011412,0.03520724695128782,"{""COMPUTE"": 1146, ""MEMORY"": 965, ""API_CREDITS"": 575, ""DATASET"": 232}","{""COMPUTE"": 603, ""MEMORY"": 508, ""API_CREDITS"": 303, ""DATASET"": 122}","{""COMPUTE"": 1.900497512437811, ""MEMORY"": 1.8996062992125984, ""API_CREDITS"": 1.8976897689768977, ""DATASET"": 1.901639344262295}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,3560321021,0d3d446752c86f59,b29859b7a644bb0b,exact_pending_queue,"[[0.0020587557015425088, 0.00012220342542583495, 0.31009820006810124, 0.6877208408049303], [0.02024446389621931, 0.0010581838992449186, 5.182933317219208e-07, 0.978696833911204], [0.911947306418617, 4.05240402303799e-08, 1.230652069617843e-07, 0.08805252999213578], [0.0037878286242490357, 0.0009120346134775254, 0.02043337689532395, 0.9748667598669496], [0.689351335137603, 0.002027147483067366, 0.18704354595133982, 0.12157797142798965], [0.13920618337975502, 0.8592418699413878, 0.0015504323138757947, 1.5143649813461084e-06]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 4}, {""research"": 1, ""code_review"": 7, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 1, 1, 1, 3, 2]",0.0,0.16243362545243023,0.6583333333333333,0.15603875291375288,0.11817544434731934,"{""COMPUTE"": 724, ""MEMORY"": 672, ""API_CREDITS"": 284, ""DATASET"": 320}","{""COMPUTE"": 381, ""MEMORY"": 354, ""API_CREDITS"": 149, ""DATASET"": 168}","{""COMPUTE"": 1.900262467191601, ""MEMORY"": 1.8983050847457628, ""API_CREDITS"": 1.9060402684563758, ""DATASET"": 1.9047619047619047}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,3564430434,08ceb1e2cf87338f,a3c0d71a667ac12f,exact_pending_queue,"[[5.589126817142235e-06, 0.9999898098633041, 2.44562395498001e-08, 4.576553639138034e-06], [1.3941640597332421e-12, 0.09935215856659832, 0.0035985890393495402, 0.8970492523926581], [0.01880338661004291, 2.1944794574519864e-10, 0.00010146170330530718, 0.9810951514672038], [9.84308797961398e-06, 0.0016772579556345168, 0.998312867585168, 3.1371217786466336e-08], [0.01470014929687496, 0.45125615291385945, 6.068338832121567e-14, 0.5340436977892049], [0.6204422523952177, 0.3795547268474558, 2.691356558080944e-06, 3.2940076837920226e-07]]","[{""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 5}, {""research"": 5, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 1, 1, 1, 2, 2]",0.0,0.1590723338208275,0.775,0.1829120321887958,0.1287377460702801,"{""COMPUTE"": 654, ""MEMORY"": 574, ""API_CREDITS"": 270, ""DATASET"": 208}","{""COMPUTE"": 344, ""MEMORY"": 302, ""API_CREDITS"": 142, ""DATASET"": 109}","{""COMPUTE"": 1.9011627906976745, ""MEMORY"": 1.900662251655629, ""API_CREDITS"": 1.9014084507042253, ""DATASET"": 1.908256880733945}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,3569961091,61d4c4ab2718fb72,f9db6554d97722c5,exact_pending_queue,"[[0.047972821860493425, 0.7646236281993075, 0.0005724625067007812, 0.1868310874334985], [0.9999998328455778, 1.4915742897165892e-07, 1.4556124410299952e-08, 3.4408687577837923e-09], [0.951831019949377, 0.048136023738929924, 1.4559794143820412e-09, 3.2954855713677566e-05], [0.00040002998346415, 0.003974317779296693, 0.045877009419402925, 0.9497486428178361], [1.0647100242129491e-14, 0.3813152396778742, 7.716884974141778e-05, 0.6186075914723738], [0.2679812820184567, 0.5368055994686692, 0.1952131185128739, 1.7184439655540044e-17]]","[{""research"": 0, ""code_review"": 7, ""doc_processing"": 0, ""monitoring"": 1}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 7, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 7}, {""research"": 2, ""code_review"": 4, ""doc_processing"": 2, ""monitoring"": 0}]","[2, 1, 2, 1, 2, 3]",0.0,0.2608911107998991,0.7583333333333333,0.1429935477388756,0.1057523679090902,"{""COMPUTE"": 880, ""MEMORY"": 773, ""API_CREDITS"": 403, ""DATASET"": 264}","{""COMPUTE"": 463, ""MEMORY"": 407, ""API_CREDITS"": 212, ""DATASET"": 139}","{""COMPUTE"": 1.900647948164147, ""MEMORY"": 1.8992628992628993, ""API_CREDITS"": 1.900943396226415, ""DATASET"": 1.8992805755395683}",4
